"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
767001400,37,37208,372080003,"767-0014",0,0,"香川県","カガワケン","三豊市","ミトヨシ","高瀬町上麻","タカセチョウカミアサ",,,,,,,,,
767001200,37,37208,372080004,"767-0012",0,0,"香川県","カガワケン","三豊市","ミトヨシ","高瀬町上勝間","タカセチョウカミカツマ",,,,,,,,,
767000100,37,37208,372080005,"767-0001",0,0,"香川県","カガワケン","三豊市","ミトヨシ","高瀬町上高瀬","タカセチョウカミタカセ",,,,,,,,,
767002100,37,37208,372080006,"767-0021",0,0,"香川県","カガワケン","三豊市","ミトヨシ","高瀬町佐股","タカセチョウサマタ",,,,,,,,,
767001300,37,37208,372080007,"767-0013",0,0,"香川県","カガワケン","三豊市","ミトヨシ","高瀬町下麻","タカセチョウシモアサ",,,,,,,,,
767001100,37,37208,372080008,"767-0011",0,0,"香川県","カガワケン","三豊市","ミトヨシ","高瀬町下勝間","タカセチョウシモカツマ",,,,,,,,,
767851300,37,37208,372080008,"767-8513",1,0,"香川県","カガワケン","三豊市","ミトヨシ","高瀬町下勝間","タカセチョウシモカツマ",,,,,,"四国学院大学　香川西高等学校","シコクガクインダイガク　カガワニシコウトウガツコウ","高瀬町下勝間２３７９",
767858500,37,37208,372080008,"767-8585",1,0,"香川県","カガワケン","三豊市","ミトヨシ","高瀬町下勝間","タカセチョウシモカツマ",,,,,,"三豊市役所","ミトヨシヤクシヨ","高瀬町下勝間２３７３",
767000200,37,37208,372080009,"767-0002",0,0,"香川県","カガワケン","三豊市","ミトヨシ","高瀬町新名","タカセチョウシンミョウ",,,,,,,,,
767002200,37,37208,372080010,"767-0022",0,0,"香川県","カガワケン","三豊市","ミトヨシ","高瀬町羽方","タカセチョウハガタ",,,,,,,,,
767000400,37,37208,372080011,"767-0004",0,0,"香川県","カガワケン","三豊市","ミトヨシ","高瀬町比地","タカセチョウヒジ",,,,,,,,,
767000300,37,37208,372080012,"767-0003",0,0,"香川県","カガワケン","三豊市","ミトヨシ","高瀬町比地中","タカセチョウヒジナカ",,,,,,,,,
767851000,37,37208,372080012,"767-8510",1,0,"香川県","カガワケン","三豊市","ミトヨシ","高瀬町比地中","タカセチョウヒジナカ",,,,,,"三豊市立　西香川病院","ミトヨシリツ　ニシカガワビヨウイン","高瀬町比地中２９８６－２",
769110800,37,37208,372080013,"769-1108",0,0,"香川県","カガワケン","三豊市","ミトヨシ","詫間町粟島","タクマチョウアワシマ",,,,,,,,,
769110400,37,37208,372080014,"769-1104",0,0,"香川県","カガワケン","三豊市","ミトヨシ","詫間町大浜","タクマチョウオオハマ",,,,,,,,,
769110300,37,37208,372080015,"769-1103",0,0,"香川県","カガワケン","三豊市","ミトヨシ","詫間町香田","タクマチョウコウダ",,,,,,,,,
769119200,37,37208,372080015,"769-1192",1,0,"香川県","カガワケン","三豊市","ミトヨシ","詫間町香田","タクマチョウコウダ",,,,,,"香川高等専門学校　詫間キャンパス","カガワコウトウセンモンガツコウ　タクマキヤンパス","詫間町香田５５１番地",
769110900,37,37208,372080016,"769-1109",0,0,"香川県","カガワケン","三豊市","ミトヨシ","詫間町志々島","タクマチョウシシジマ",,,,,,,,,
769110100,37,37208,372080017,"769-1101",0,0,"香川県","カガワケン","三豊市","ミトヨシ","詫間町詫間","タクマチョウタクマ",,,,,,,,,
769110500,37,37208,372080018,"769-1105",0,0,"香川県","カガワケン","三豊市","ミトヨシ","詫間町積","タクマチョウツム",,,,,,,,,
769110700,37,37208,372080019,"769-1107",0,0,"香川県","カガワケン","三豊市","ミトヨシ","詫間町生里","タクマチョウナマリ",,,,,,,,,
769110600,37,37208,372080020,"769-1106",0,0,"香川県","カガワケン","三豊市","ミトヨシ","詫間町箱","タクマチョウハコ",,,,,,,,,
769110200,37,37208,372080021,"769-1102",0,0,"香川県","カガワケン","三豊市","ミトヨシ","詫間町松崎","タクマチョウマツサキ",,,,,,,,,
769150700,37,37208,372080022,"769-1507",0,0,"香川県","カガワケン","三豊市","ミトヨシ","豊中町岡本","トヨナカチョウオカモト",,,,,,,,,
769150200,37,37208,372080023,"769-1502",0,0,"香川県","カガワケン","三豊市","ミトヨシ","豊中町笠田笠岡","トヨナカチョウカサダカサオカ",,,,,,,,,
769150300,37,37208,372080024,"769-1503",0,0,"香川県","カガワケン","三豊市","ミトヨシ","豊中町笠田竹田","トヨナカチョウカサダタケダ",,,,,,,,,
769150400,37,37208,372080025,"769-1504",0,0,"香川県","カガワケン","三豊市","ミトヨシ","豊中町上高野","トヨナカチョウカミダカノ",,,,,,,,,
769150800,37,37208,372080026,"769-1508",0,0,"香川県","カガワケン","三豊市","ミトヨシ","豊中町下高野","トヨナカチョウシモダカノ",,,,,,,,,
769150100,37,37208,372080027,"769-1501",0,0,"香川県","カガワケン","三豊市","ミトヨシ","豊中町比地大","トヨナカチョウヒジダイ",,,,,,,,,
769150500,37,37208,372080028,"769-1505",0,0,"香川県","カガワケン","三豊市","ミトヨシ","豊中町本山乙","トヨナカチョウモトヤマオツ",,,,,,,,,
769150600,37,37208,372080029,"769-1506",0,0,"香川県","カガワケン","三豊市","ミトヨシ","豊中町本山甲","トヨナカチョウモトヤマコウ",,,,,,,,,
769159300,37,37208,372080029,"769-1593",1,0,"香川県","カガワケン","三豊市","ミトヨシ","豊中町本山甲","トヨナカチョウモトヤマコウ",,,,,,"三豊市役所　豊中庁舎","ミトヨシヤクシヨ　トヨナカチヨウシヤ","豊中町本山甲２０１－１",
769141000,37,37208,372080030,"769-1410",0,0,"香川県","カガワケン","三豊市","ミトヨシ","仁尾町家の浦","ニオチョウイエノウラ",,,,,,,,,
769140400,37,37208,372080031,"769-1404",0,0,"香川県","カガワケン","三豊市","ミトヨシ","仁尾町仁尾乙","ニオチョウニオオツ",,,,,,,,,
769140100,37,37208,372080032,"769-1401",0,0,"香川県","カガワケン","三豊市","ミトヨシ","仁尾町仁尾己","ニオチョウニオキ",,,,,,,,,
769140500,37,37208,372080033,"769-1405",0,0,"香川県","カガワケン","三豊市","ミトヨシ","仁尾町仁尾庚","ニオチョウニオコウ",,,,,,,,,
769140800,37,37208,372080034,"769-1408",0,0,"香川県","カガワケン","三豊市","ミトヨシ","仁尾町仁尾甲","ニオチョウニオコウ",,,,,,,,,
769140600,37,37208,372080035,"769-1406",0,0,"香川県","カガワケン","三豊市","ミトヨシ","仁尾町仁尾辛","ニオチョウニオシン",,,,,,,,,
